epoch,train loss,val loss,swa
0.0,72.33532287393298,38.10922908782959,n
1.0,53.90986750807081,23.954075949532644,y
3.0,43.279054045677185,33.71892574855259,y
5.0,37.08346566132137,29.77214159284319,y
7.0,34.203874468803406,24.439390999930247,y
9.0,31.390132989202225,21.40085302080427,y
11.0,30.780155539512634,24.737742015293666,y
13.0,25.110153215272085,22.052697045462473,y
15.0,20.826634083475387,10.189993177141462,y
17.0,23.685278909546987,24.060531071254186,y
19.0,18.702276587486267,20.689181191580637,y
21.0,28.378879053252085,19.570708411080496,y
23.0,16.60118227345603,19.361275264195033,y
25.0,14.96496501990727,21.44753428867885,y
27.0,14.466091309274946,12.113504001072474,y
29.0,12.76729258469173,20.07199505397252,y
31.0,12.288810099874224,17.743529319763184,y
33.0,10.170974952833992,17.652191707066127,y
35.0,8.525157979556493,16.989926474434988,y
37.0,11.722834365708488,11.479757172720772,y
39.0,10.800477657999311,29.549494879586355,y
41.0,7.631311774253845,13.34901509966169,y
43.0,7.1983973469053,14.521192959376744,y
45.0,10.402118359293256,20.75395175388881,y
47.0,6.868516053472247,11.930855342320033,y
49.0,5.792238116264343,17.108842304774694,y
51.0,7.586919971874782,12.283013343811035,y
53.0,3.889001727104187,16.86988285609654,y
55.0,6.818131361688886,12.488700185503278,y
57.0,6.524125388690403,13.677368709019252,y
59.0,4.585523179599217,15.122314998081752,y
61.0,12.21630312715258,11.692528179713658,y
63.0,5.3099596330097745,15.862615585327148,y
65.0,4.886750306401934,14.24093518938337,y
67.0,10.841280920164925,10.934359550476074,y
69.0,6.403357897486005,10.92973164149693,y
71.0,4.392185262271336,12.294689042227608,y
73.0,6.756721956389291,13.045397622244698,y
75.0,5.024408357484,15.130315508161273,y
77.0,2.6503697633743286,10.560578618730817,y
79.0,7.56312130178724,11.147167614528112,y
81.0,5.221992373466492,13.46673583984375,y
83.0,2.8487683534622192,10.324284962245397,y
85.0,7.142906035695757,14.073018074035645,y
87.0,4.112544349261692,11.88167599269322,y
89.0,2.3024410349982127,10.451127869742256,y
