epoch,train loss,val loss,swa
0.0,0.8977056352271048,0.9206705855653798,n
1.0,0.8767507794501302,0.898852738728993,y
3.0,0.8735705665565443,0.894736121044185,y
5.0,0.8691659634406662,0.8899362432711484,y
7.0,0.8704637829561449,0.8911125312845047,y
9.0,0.872259703858576,0.8928969103534505,y
11.0,0.871447912878738,0.892227032780671,y
13.0,0.8717582874061791,0.8928476034489142,y
15.0,0.8719835772958849,0.8929275665040415,y
17.0,0.8701940975127078,0.8913233543827375,y
19.0,0.8726617409866965,0.893430644069241,y
21.0,0.8733614126415719,0.8944809776199362,y
23.0,0.8706221654627451,0.8916634735460741,y
25.0,0.8720899644495962,0.8935518431600115,y
27.0,0.8720194740358862,0.8933057565206305,y
29.0,0.8709617728598995,0.892350796946875,y
31.0,0.8709024262719749,0.8921962966774337,y
33.0,0.8713281959940402,0.8927425820647725,y
35.0,0.8711006355991008,0.8928766425015536,y
37.0,0.8708037937723951,0.8923031567906261,y
39.0,0.8709879971134087,0.8925564553344553,y
41.0,0.8713445739340865,0.8930178427990397,y
43.0,0.8716679905470199,0.893314354407308,y
45.0,0.8713164357398653,0.8926595374010267,y
47.0,0.871121771761821,0.8928123428319388,y
49.0,0.8709587419033105,0.8925196904350303,y
51.0,0.87146994425692,0.8934650580851142,y
53.0,0.8709137937859531,0.8925933355947764,y
55.0,0.8709805273404055,0.8923067032821413,y
57.0,0.8702452487160349,0.8917503770120986,y
59.0,0.8708508374710178,0.8928447595164681,y
61.0,0.8706492388107168,0.8926209008490906,y
63.0,0.8718911309730366,0.8935492092225773,y
65.0,0.8703602876086094,0.8919050033694539,y
67.0,0.8713753058725617,0.8932385742679725,y
69.0,0.8711954535124607,0.8930537370979326,y
71.0,0.8704062114075307,0.8918793408275191,y
73.0,0.87135227560089,0.8929973952392903,y
75.0,0.8707574523354751,0.8924983310030019,y
77.0,0.8709534209916575,0.8929486980778462,y
79.0,0.8707959051769053,0.8927845108869898,y
81.0,0.8702784376930398,0.892110613333942,y
83.0,0.8717263755578726,0.8935974765002934,y
85.0,0.8709263310019668,0.8930995655396406,y
87.0,0.871113399681571,0.8931803498782898,y
89.0,0.8707900061038996,0.8927262633160394,y
91.0,0.8708821210763406,0.8929786500027408,y
93.0,0.8715477864962271,0.8937025030964325,y
95.0,0.8710104040617597,0.8931544686294287,y
97.0,0.870741600432582,0.892651520349037,y
99.0,0.8705425960633512,0.8924232607710458,y
101.0,0.8709537248851633,0.8928496942477349,y
103.0,0.8712683784291443,0.8930772570998516,y
105.0,0.8707142215321485,0.8925242258576003,y
107.0,0.8709498358242639,0.8930089781611228,y
109.0,0.8714931174949407,0.8935542397091452,y
111.0,0.8713332496623307,0.89350777614616,y
113.0,0.8706762311306274,0.8927917725326807,y
115.0,0.8703547441629663,0.8924571541932246,y
117.0,0.8708490888084367,0.8927112256277856,y
119.0,0.8706193280033664,0.8925885642384168,y
121.0,0.8712152713855266,0.8933434813214967,y
123.0,0.8708170280999443,0.8930113179994824,y
125.0,0.8709650276527423,0.8930633905807479,y
127.0,0.8709470234847787,0.8931070438317006,y
129.0,0.8711359650198519,0.8933130030151661,y
131.0,0.8713324828594953,0.8933318722487702,y
133.0,0.8712741290020215,0.8936029324161497,y
135.0,0.8706620591513168,0.8932501013577979,y
137.0,0.8710453247651869,0.8934809737979663,y
139.0,0.8708899790433948,0.8933531600158343,y
141.0,0.8703761133770547,0.8925968084819795,y
143.0,0.8711235056401754,0.8932890126759344,y
145.0,0.8711047091810128,0.8933420973846733,y
147.0,0.8712391718789549,0.8933951238826737,y
149.0,0.8709074343122419,0.8928748698012375,y
151.0,0.8711883999254489,0.8935198604954756,y
153.0,0.8705765983848188,0.8925368799509582,y
155.0,0.8713246328995121,0.893367709942947,y
157.0,0.8706916788118668,0.8931305588337384,y
