epoch,train loss,val loss,swa
0.0,0.8472791037613673,0.8426653926270077,n
1.0,0.6334814398089091,0.631887756535774,y
3.0,0.5375658456887495,0.5473896530368939,y
5.0,0.4752178899213672,0.49474900434341984,y
7.0,0.43340763148619516,0.46297281884467084,y
9.0,0.4023012517218147,0.4404225714025466,y
11.0,0.3703747588845687,0.41906186607371954,y
13.0,0.3519884791533728,0.4071278429355932,y
15.0,0.33652857880337567,0.40475506350625723,y
17.0,0.31810779466101907,0.39987898387029563,y
19.0,0.30453680054023197,0.3918483912490397,y
21.0,0.2910697914480177,0.3842008494399761,y
23.0,0.2763715924832096,0.3847560977720785,y
25.0,0.263895740116086,0.37454822742006655,y
27.0,0.25778015734377824,0.3747059460828971,y
29.0,0.2458157819063781,0.37062911325120523,y
31.0,0.2417270780646507,0.36971089485787856,y
33.0,0.23702817041392343,0.37086806378795556,y
35.0,0.21905147122445442,0.36300886384072834,y
37.0,0.21826097961582067,0.36336753456785004,y
39.0,0.21501491604769687,0.3681989000510945,y
41.0,0.20196222822507226,0.36245408884505503,y
43.0,0.1997496693521394,0.3631235546189522,y
45.0,0.1924504132422583,0.36029574281856924,y
47.0,0.1897816420246902,0.3590470055180806,y
49.0,0.18805695270975645,0.3597055228473404,y
51.0,0.18373664508479529,0.3610282870401889,y
53.0,0.18123213127867518,0.3614672615207604,y
55.0,0.17911517077627723,0.3577527482284144,y
57.0,0.17132267389208783,0.3537418942930681,y
59.0,0.1687108870351673,0.35461906306069985,y
61.0,0.16978391545067584,0.3546209481698844,y
63.0,0.16880037342647175,0.3596053147509157,y
65.0,0.16489032953453892,0.3511810466782141,y
67.0,0.15936401019125612,0.3492278421955423,y
69.0,0.1579021977640527,0.35160204140383156,y
71.0,0.1533079554351215,0.3506050496026458,y
73.0,0.15812175208101242,0.3583545463924321,y
75.0,0.1483118441269035,0.3529054521775926,y
77.0,0.15191708103410662,0.3539203069110123,y
79.0,0.1476728040109695,0.3524203553741411,y
81.0,0.14650648392449442,0.3542441946477725,y
83.0,0.14602109663611573,0.3545718341757968,y
85.0,0.1441910957808025,0.3540826777075404,y
87.0,0.13401957860241917,0.3491541273710544,y
89.0,0.13876768377096216,0.35178456442442213,y
91.0,0.13751214949718524,0.35214737523964673,y
93.0,0.13981014291878255,0.35126852110904855,y
95.0,0.13907039185404466,0.3494662862991464,y
97.0,0.13544543412595753,0.34826031436119215,y
99.0,0.13716509464462243,0.3473211248878658,y
101.0,0.13421595130970268,0.3491901911895858,y
103.0,0.13081113314197892,0.3471870657441605,y
105.0,0.13272030578832483,0.3521244772204652,y
107.0,0.1284080710763756,0.34925961548551965,y
109.0,0.12433937176986737,0.3501330195297406,y
111.0,0.12817481897874455,0.35047141568700746,y
113.0,0.12556073534342857,0.35092029077878684,y
115.0,0.1220945967129295,0.3488309577580219,y
117.0,0.12254461371827612,0.3484296603442953,y
119.0,0.11816884202526383,0.35063712179636347,y
121.0,0.11994187761690027,0.35000455076709114,y
123.0,0.11405263818458822,0.34889390343649274,y
125.0,0.11673222737798108,0.35105132384983684,y
127.0,0.11755707661895352,0.34369035705053946,y
129.0,0.11884537533303713,0.35097033966067565,y
131.0,0.11735895956597514,0.3524638323886014,y
133.0,0.11649202909958589,0.35185896081276796,y
135.0,0.11201866534035124,0.34906202991792434,y
137.0,0.11222396264448252,0.3509790814887984,y
139.0,0.11493312088443554,0.3475159906964552,y
141.0,0.11385592455817307,0.34588507058718,y
143.0,0.11219101927048043,0.3497697218747997,y
145.0,0.11055673691599249,0.3487668251916319,y
147.0,0.10644876703938756,0.34280545147237274,y
149.0,0.10864371932706592,0.3434365358843121,y
151.0,0.10853642430949267,0.34643281094079054,y
153.0,0.10991817374669857,0.3457047392659725,y
155.0,0.10577042759535514,0.34196195027913656,y
157.0,0.10595887548632116,0.343768971694333,y
159.0,0.10041807796116514,0.33841160238463197,y
161.0,0.09977950248451313,0.338586114845591,y
163.0,0.10341006800932989,0.3411260454796722,y
165.0,0.10124839288222252,0.3437920510175032,y
167.0,0.10457929920368879,0.34527802663145907,y
169.0,0.10033074844736252,0.3403421435697909,y
171.0,0.1042343211090285,0.3480936246841851,y
173.0,0.10115776432132248,0.3403123602074075,y
175.0,0.10003090056634187,0.34675020233939324,y
177.0,0.10322624602653728,0.3451035447292561,y
179.0,0.09851585625443503,0.3445804307060318,y
181.0,0.09299683183318048,0.34129629105162645,y
183.0,0.10243272393633948,0.34725278683159594,y
185.0,0.09743930722244928,0.3434039041709055,y
187.0,0.09892867882435481,0.3420334076444799,y
189.0,0.09226055735181045,0.3398965578720124,y
191.0,0.09717400492025526,0.338710526639019,y
193.0,0.09312909128335686,0.3343292604908526,y
195.0,0.09479601969661208,0.3396727648667319,y
197.0,0.09317949981349237,0.3391509757322028,y
199.0,0.09073226355899627,0.3367356645317459,y
201.0,0.09285245253579115,0.33437272840168647,y
203.0,0.09186610631166205,0.3346799765245229,y
205.0,0.09588747469276773,0.3386689250738052,y
207.0,0.0945487606375253,0.3397927719044009,y
209.0,0.09079043047427807,0.3387058147699717,y
211.0,0.09468113978200332,0.33888301837041535,y
213.0,0.09051054996629324,0.33974595265182667,y
215.0,0.09230325725097906,0.3390214524841591,y
217.0,0.0887098201282561,0.3373660934632823,y
219.0,0.08782828472189087,0.33638230821288095,y
221.0,0.08734698401627293,0.337673467939058,y
223.0,0.08744593052634421,0.3385340839502708,y
225.0,0.08986893553171883,0.3404522202504863,y
227.0,0.08713934032986145,0.3448434963624141,y
229.0,0.08842119053590035,0.3385807468355908,y
231.0,0.08959147156331687,0.34115021105172133,y
233.0,0.08596788631039583,0.33795616489709585,y
235.0,0.08727811687741986,0.33919480978103894,y
237.0,0.08729434768119403,0.3343330604608413,y
239.0,0.08229292311434083,0.33282470102414186,y
241.0,0.08313797641932998,0.3369194357223854,y
243.0,0.08188917654507803,0.33782934815960663,y
245.0,0.08365053824106451,0.3389526384731422,y
247.0,0.0843747460774266,0.34225442014176777,y
249.0,0.07825155459845687,0.3330444000679249,y
251.0,0.08225134941996098,0.33631257152107724,y
253.0,0.08154423644326035,0.3395413574186032,y
255.0,0.07988098717202964,0.3387360322102284,y
257.0,0.08183223905400913,0.33914465471928723,y
259.0,0.07959430193544621,0.33374554099383447,y
261.0,0.07625034372733333,0.3381573459768139,y
263.0,0.08333758379238497,0.34174625816106663,y
265.0,0.0792075285064559,0.3357418401048461,y
267.0,0.08251893272239956,0.3393271921813056,y
269.0,0.08073848103982723,0.3462534408338968,y
271.0,0.07832461624374583,0.34129457652440953,y
273.0,0.07541204011146257,0.3417337579032918,y
275.0,0.0798337722489045,0.3441025285097179,y
277.0,0.07990800995136428,0.34267227049178456,y
279.0,0.08573070873438314,0.34299765808002103,y
281.0,0.07838082796175647,0.3390031070758185,y
283.0,0.07463301000577169,0.33921854902123993,y
285.0,0.07409028133027748,0.3390606273879338,y
287.0,0.07466649443370628,0.3368290960130899,y
289.0,0.07674441044994428,0.3378742052861355,y
291.0,0.07940564541453532,0.3389765400693716,y
293.0,0.07753920768255639,0.337314669378613,y
295.0,0.07508037095899935,0.33932546073004133,y
297.0,0.08160366496510993,0.3409622554574295,y
299.0,0.07576839567284331,0.3387915868208669,y
