epoch,train loss,val loss,swa
0.0,0.9963287448012074,1.0097589609213173,n
1.0,0.9495112221478157,0.9105129805393517,y
3.0,0.9020292336304843,0.8272614744491875,y
5.0,0.8532660323601793,0.7528242287226021,y
7.0,0.8021280527587088,0.6829482731409371,y
9.0,0.7514086606269571,0.6086857435293496,y
11.0,0.7756054247401549,0.6437244084663689,y
13.0,0.7241916049166884,0.5822683689184487,y
15.0,0.6743686087167179,0.5304507953114808,y
17.0,0.6981796913216232,0.5580044952221215,y
19.0,0.646125871242142,0.5053509292192757,y
21.0,0.5886872265173096,0.4450999912805855,y
23.0,0.6175627436908618,0.47689196141436696,y
25.0,0.56141087677802,0.42349296482279897,y
27.0,0.5193607300572413,0.38482506247237325,y
29.0,0.5372638640741647,0.39942288072779775,y
31.0,0.5049449991644688,0.3373805326409638,y
33.0,0.508690772683058,0.33614133717492223,y
35.0,0.49314287569846066,0.3323974874801934,y
37.0,0.483947309730968,0.3471696493215859,y
39.0,0.46942062563144826,0.37320585967972875,y
41.0,0.4620767381881744,0.34761881502345204,y
43.0,0.43407218234324957,0.3477618214674294,y
45.0,0.42332114586213104,0.3423115578480065,y
47.0,0.4211177361315825,0.34275072487071157,y
49.0,0.40141133326564876,0.3581274193711579,y
51.0,0.38848775134644875,0.32642655493691564,y
53.0,0.3889998832691303,0.3298182156868279,y
55.0,0.36604476953581183,0.3443603259511292,y
57.0,0.3682381077603975,0.322188523132354,y
59.0,0.3589351543710685,0.34038947941735387,y
61.0,0.3760207191791753,0.42128271283581853,y
63.0,0.34692967056073776,0.3170226481743157,y
65.0,0.33757023526434327,0.31268560560420156,y
67.0,0.3187125271947031,0.3644290682859719,y
69.0,0.29877250098531516,0.362221856135875,y
71.0,0.30817030887053887,0.31112190755084157,y
73.0,0.28672222386468466,0.324903164524585,y
75.0,0.2776422787352767,0.36902101757004857,y
77.0,0.292336627972168,0.2871703249402344,y
79.0,0.2601359278016107,0.35068900557234883,y
81.0,0.2589897361492187,0.3017417243681848,y
83.0,0.2523280528282196,0.33392316522076726,y
85.0,0.27845640976349234,0.4195668143220246,y
87.0,0.3334023774876981,0.2989556617103517,y
89.0,0.2327571716159582,0.3554818299598992,y
91.0,0.26524114747807176,0.4264632505364716,y
93.0,0.28195339092381405,0.3301617852412164,y
95.0,0.21922073243054704,0.3755228263325989,y
97.0,0.20261457617538917,0.36985064717009664,y
99.0,0.20111574182732844,0.3905420792289078,y
101.0,0.20557276225111015,0.3605658900924027,y
103.0,0.21631092601783677,0.33768021734431386,y
105.0,0.2182570520893369,0.42173271300271153,y
107.0,0.23560962702711702,0.33011240279302,y
109.0,0.18249019447871498,0.35666435630992055,y
111.0,0.20244900790423576,0.3913208213634789,y
113.0,0.2598820906657148,0.3343771896325052,y
115.0,0.18583653607523778,0.3700669971294701,y
117.0,0.26669809838730685,0.3433539397083223,y
119.0,0.17452039026563437,0.3455572319217026,y
121.0,0.3364138843780252,0.5100734499283135,y
123.0,0.19945223217593952,0.35663430904969573,y
125.0,0.23841915486878912,0.3407781100831926,y
127.0,0.22844150759489604,0.41625498654320836,y
129.0,0.1670956163286743,0.3457828280515969,y
131.0,0.16982037991180388,0.3415902820415795,y
133.0,0.25138145362512326,0.43187565775588155,y
135.0,0.2015621795148497,0.39254013961181045,y
137.0,0.14134985929958419,0.35224105091765523,y
139.0,0.2206599021094366,0.4115110454149544,y
141.0,0.2165730487240452,0.32527237059548497,y
143.0,0.1430970804739586,0.3533782926388085,y
145.0,0.24585510488652007,0.45127227576449513,y
147.0,0.2143972850548969,0.4163289493881166,y
149.0,0.14398015560713454,0.35788599820807576,y
151.0,0.22901835043350577,0.4225795608945191,y
153.0,0.14943601849528265,0.3604476940818131,y
155.0,0.14581551505121546,0.3687109467573464,y
157.0,0.17104424355210554,0.43962569953873754,y
159.0,0.18647531627244512,0.38008057745173573,y
161.0,0.1255785345139218,0.4010990676470101,y
163.0,0.20477282888137957,0.41816960694268346,y
165.0,0.19245460406470466,0.3524368521757424,y
167.0,0.12764620453014341,0.39363014372065663,y
169.0,0.137069137032393,0.4034123462624848,y
171.0,0.13661621497865295,0.43326710583642125,y
173.0,0.13018394909589223,0.3701523062773049,y
175.0,0.12308067217154402,0.36265986831858754,y
177.0,0.15577052399830918,0.4473024723120034,y
179.0,0.1503446847987427,0.3773844954557717,y
181.0,0.17986455908648566,0.459313225466758,y
183.0,0.15107298618785933,0.387517889495939,y
185.0,0.09895051666863368,0.40170583548024297,y
187.0,0.15389759159109123,0.4158351388759911,y
189.0,0.17210174013506357,0.36281379079446197,y
191.0,0.09726563712555758,0.4155783546157181,y
193.0,0.18223971834170147,0.4653470036573708,y
195.0,0.19707901993582785,0.39080574130639434,y
197.0,0.09218982273948864,0.4003442940302193,y
199.0,0.1444725114327501,0.4005620894022286,y
201.0,0.12969968171501664,0.3559430134482682,y
203.0,0.12951559429122528,0.41870006592944264,y
205.0,0.18583439382344064,0.41592338448390365,y
207.0,0.14682744183695653,0.42006604047492146,y
209.0,0.08102920092642307,0.3775108573026955,y
211.0,0.23058022230758635,0.3665058217011392,y
213.0,0.1327596345890156,0.4010435682721436,y
215.0,0.09008133650140863,0.39480094285681844,y
217.0,0.21147931406510548,0.39255396043881774,y
219.0,0.1334955842089905,0.42893044324591756,y
221.0,0.08665681711699762,0.3805109900422394,y
223.0,0.16533710112349248,0.36717494996264577,y
225.0,0.1594329582605983,0.44661830039694905,y
227.0,0.0871703753536436,0.379918169695884,y
229.0,0.20582889028313295,0.41238505905494094,y
231.0,0.16060660729630732,0.44852133514359593,y
233.0,0.0722991233088181,0.39153600158169866,y
235.0,0.15010063777822005,0.38665198208764195,y
237.0,0.15339805933476333,0.42198500456288457,y
239.0,0.07056611742247158,0.37554235430434346,y
241.0,0.09322350070824925,0.3769715172238648,y
243.0,0.21547582380893365,0.45625845761969686,y
245.0,0.08833332409636235,0.37285460950806737,y
247.0,0.23163962896755882,0.38091005897149444,y
249.0,0.11764564719313467,0.4001566511578858,y
251.0,0.08655755460577112,0.3862026077695191,y
253.0,0.150251248641543,0.36204076977446675,y
255.0,0.14011234645797332,0.41692080767825246,y
257.0,0.07020172085875356,0.3693639603443444,y
259.0,0.19082194511634362,0.38051503663882613,y
261.0,0.13317576777452314,0.3961457130499184,y
263.0,0.07957488180361164,0.38278330536559224,y
265.0,0.14019367253591478,0.4024742594920099,y
267.0,0.16177711113762688,0.4159470242448151,y
269.0,0.06382531313304331,0.36283301236107945,y
271.0,0.202245899777807,0.36449611699208617,y
273.0,0.1002475234456885,0.36733562173321843,y
275.0,0.06646469164587243,0.3742511388845742,y
277.0,0.15176486913901818,0.37670297594740987,y
279.0,0.11277994862429692,0.3971176487393677,y
281.0,0.060192418061721494,0.3644280773587525,y
283.0,0.13056192880260273,0.3798922044225037,y
285.0,0.1611681014666675,0.4359990698285401,y
287.0,0.06244686085888198,0.36511525930836797,y
289.0,0.1654221594700931,0.3674918604083359,y
291.0,0.13572277666502436,0.39766230108216405,y
293.0,0.061742513611073226,0.3609314081259072,y
295.0,0.19512003940910522,0.358408119995147,y
297.0,0.08092477930788423,0.35952596040442586,y
299.0,0.07848899284194052,0.3701929193921387,y
