epoch,train loss,val loss,swa
0.0,59.746843257871255,62.958382816253035,n
1.0,56.464258191020555,59.5678180270839,y
3.0,53.7848885317035,57.12816663241053,y
5.0,51.9266508953089,55.72109261395406,y
7.0,51.504377763096606,55.235247701479885,y
9.0,49.910146415528914,54.44321713273846,y
11.0,49.1224077039628,53.77980022734315,y
13.0,48.14167086164351,53.30928677046926,y
15.0,47.577976431258016,53.139577605870166,y
17.0,46.57140717538547,52.23497612948586,y
19.0,46.183595816350596,52.480708662106096,y
21.0,45.36883133163923,52.28813933158058,y
23.0,44.88526992431756,52.78618009742747,y
25.0,44.0401814499619,52.124250695334474,y
27.0,42.97719087454285,51.39041846850137,y
29.0,43.51430263366728,51.98981946957816,y
31.0,41.871192401474225,51.59020814087688,y
33.0,41.84770630801864,51.9823640214839,y
35.0,40.82279421374338,51.28155016365212,y
37.0,40.53280581416364,51.67307782062071,y
39.0,39.84346698993284,51.22709619265374,y
41.0,39.38453952110024,50.95160198703481,y
43.0,38.786926270141024,50.83571927823946,y
45.0,39.470553190532364,51.9305362421744,y
47.0,38.176217589315,50.73574115919264,y
49.0,38.148822788531184,50.878799553952,y
51.0,37.93457069683146,51.448582334691665,y
53.0,36.72518128683217,50.40760704713991,y
55.0,36.39330539302911,50.27792615677629,y
57.0,36.556713013491134,51.04301701397046,y
59.0,35.79635104849185,50.37624302464851,y
61.0,35.45602267694096,50.70363539168107,y
63.0,35.45688617571167,50.871966231618025,y
65.0,35.1180504892856,50.51280282078608,y
67.0,34.70848280839164,50.685813945370356,y
69.0,34.3020556349465,50.171187784700166,y
71.0,34.384955001201824,50.535265208372145,y
73.0,33.79277669654407,50.499067410092636,y
75.0,34.42342254916009,51.191614379852474,y
77.0,33.63943037822538,50.36124886595851,y
79.0,33.511888997367784,50.93997065122981,y
81.0,33.205864344853076,50.78550032338583,y
83.0,32.79397620670876,50.282769365327304,y
85.0,32.92081519440555,50.4438830016135,y
87.0,32.73801791641476,50.695701540460924,y
89.0,32.37618687357732,50.45875751849368,y
91.0,32.20266821570891,50.37200624459776,y
93.0,32.09683461075982,50.564985674497336,y
95.0,31.983171900329467,50.600797033921644,y
97.0,31.817661768001656,50.200303233575156,y
99.0,31.55222689232193,50.4676880304694,y
101.0,31.768089960627293,50.89106976823952,y
103.0,31.656037362316617,50.59258162797672,y
105.0,31.43189873275894,50.34227575377388,y
107.0,31.409635019734196,50.547187628128455,y
109.0,31.087392029833907,50.44494110968802,y
111.0,31.047068855562596,49.9636288374173,y
113.0,30.625022170929785,50.080998847818336,y
115.0,31.487970788968052,51.122093764025784,y
117.0,31.08673188060411,50.72908327660244,y
119.0,30.69892812228896,50.423554656526136,y
121.0,30.93590488738419,51.00284650539628,y
123.0,30.82659277306869,50.60924692786679,y
125.0,30.35319664698512,50.18983146113226,y
127.0,31.135562244456118,51.20757777106096,y
129.0,30.558210556666804,51.05586844655778,y
131.0,29.985312183453853,50.42969112574858,y
133.0,29.98208106574658,50.36542295593836,y
135.0,29.974158403538567,50.54320015201134,y
137.0,29.862455536167587,50.5348970568875,y
139.0,30.194003897362304,50.69894550326716,y
141.0,30.522039501869667,51.19085034547474,y
143.0,29.5357155877756,50.47184752437771,y
145.0,29.406266228935,50.53027087830264,y
147.0,29.474140063164057,50.6370900442888,y
