epoch,train loss,val loss,swa
0.0,0.5203534034314089,0.508367683255045,n
1.0,0.4185969603421618,0.41440836339099757,y
3.0,0.3654754715448453,0.36637636441488863,y
5.0,0.32516771417369994,0.3361039392791946,y
7.0,0.29324634470973393,0.3041887168877786,y
9.0,0.266137892499959,0.28839416966548415,y
11.0,0.2470576842591544,0.27696109218208564,y
13.0,0.22877691665030853,0.2636983056880937,y
15.0,0.21282480054569783,0.2548158213425299,y
17.0,0.20215359310470155,0.24854669911191862,y
19.0,0.200748450169817,0.25219327637821937,y
21.0,0.18464927643716555,0.24338977106070522,y
23.0,0.17638445234174965,0.23191331939697207,y
25.0,0.17072552444577835,0.23096105009251605,y
27.0,0.1637261265927809,0.22981892851242733,y
29.0,0.15677957577624,0.22214586278343254,y
31.0,0.15187806391890343,0.22476110122439977,y
33.0,0.14612336229509496,0.21693696427726286,y
35.0,0.14345257003711748,0.21921444655603656,y
37.0,0.13464047866097123,0.21380723309717792,y
39.0,0.13335368090173091,0.21576791074283397,y
41.0,0.13318876911128058,0.21098029038896624,y
43.0,0.1285544693320908,0.21119743764701662,y
45.0,0.1290319181512399,0.2104826633050143,y
47.0,0.12651556927637425,0.21162307259306498,y
49.0,0.1175493398764687,0.2087532820585776,y
51.0,0.12153168752557358,0.21212948623392586,y
53.0,0.11722553808330714,0.2061097688641066,y
55.0,0.11950660448983655,0.2131894497047332,y
57.0,0.11010663049586544,0.20504150522896197,y
59.0,0.11151617707066946,0.2080554020324988,y
61.0,0.10909807907333663,0.21069853539385627,y
63.0,0.10645996986897796,0.21199653990693929,y
65.0,0.10661700268638968,0.21425014596711697,y
67.0,0.10404770634877772,0.20645076004193227,y
69.0,0.10313561283900122,0.20818572873775987,y
71.0,0.10042947061919004,0.20720879462872174,y
73.0,0.10105002353555663,0.20574261254705548,y
75.0,0.09501975353469513,0.20532302896022867,y
77.0,0.09602905245790383,0.2103952246499533,y
79.0,0.09450021556354209,0.2042819496930622,y
81.0,0.09541202983887483,0.20601708630042873,y
83.0,0.09261758580613942,0.2022885074226399,y
85.0,0.09050995401068841,0.20203350514482,y
87.0,0.09003848260191546,0.2048591972606511,y
89.0,0.08661354309947941,0.2097914060968847,y
91.0,0.08939509993213805,0.20877322772454932,y
93.0,0.08579441720850994,0.20094635655132695,y
95.0,0.08536230316135959,0.2006510126726114,y
97.0,0.08259197444685293,0.20107083776176232,y
99.0,0.08011783467343815,0.20509026376062675,y
101.0,0.07929575758459084,0.19776180430711648,y
103.0,0.08067448248276696,0.20458235841586578,y
105.0,0.07894544285779913,0.2022268660885561,y
107.0,0.07987472285520901,0.20073435375075116,y
109.0,0.07926213452795007,0.20096863058989273,y
111.0,0.07487719155686291,0.1973741077897658,y
113.0,0.07826535250552848,0.20462923503467692,y
115.0,0.07847388017325145,0.20427185267588677,y
117.0,0.07323986309704777,0.20162075173791083,y
119.0,0.07917422027897722,0.2044536613560979,y
121.0,0.07094513067719047,0.20273429084689104,y
123.0,0.07317846030399186,0.2026578709426127,y
125.0,0.07398888941322562,0.2006945936086776,y
127.0,0.0718695692593244,0.20197802666659515,y
129.0,0.07138758369032891,0.20033627273397903,y
131.0,0.07124821451518737,0.20380955605725268,y
133.0,0.07397247623751518,0.20184130248199897,y
135.0,0.06832490477133922,0.19848725522211877,y
137.0,0.06380293124380074,0.19399451492705164,y
139.0,0.06839614499499035,0.19875944398937154,y
141.0,0.06676762088322115,0.1991596984911675,y
143.0,0.06716684754623344,0.19813529787631926,y
145.0,0.06320639434609657,0.19742666762863145,y
147.0,0.06826878084182765,0.20310645741534827,y
149.0,0.06371956787529687,0.1962695021622374,y
151.0,0.06616054478751673,0.1995678093329692,y
153.0,0.06214901433257965,0.19964848328922732,y
155.0,0.06457439230761329,0.19669817164642633,y
157.0,0.0615639108406409,0.19914893762112026,y
159.0,0.06379692140256056,0.1986954189741946,y
161.0,0.0615539585731984,0.19566804082988173,y
163.0,0.06500944212668251,0.19486833823189795,y
165.0,0.061029072245061815,0.19830716216528796,y
167.0,0.062347644768938254,0.19461790561877787,y
169.0,0.058770493538151225,0.19684642054523624,y
171.0,0.059863790389617,0.20091270242029657,y
173.0,0.06051502996000835,0.19649642001752693,y
175.0,0.06186431577146208,0.19672996834654424,y
177.0,0.06094101382446669,0.20166772163613425,y
179.0,0.05901349665829806,0.19839583710347722,y
181.0,0.05519620610620036,0.1948224762421002,y
183.0,0.057584895359832966,0.197095138064821,y
185.0,0.05726660802635641,0.19775855685847415,y
187.0,0.05540920593368422,0.19306399196494528,y
189.0,0.05769541606025591,0.1884285363982749,y
191.0,0.059483459350840824,0.19510642652841376,y
193.0,0.053305331632223424,0.1955883070977121,y
195.0,0.0557193804998154,0.19625519851099824,y
197.0,0.052704699876771684,0.1962923505048164,y
199.0,0.05630755794883482,0.19832091948216315,y
201.0,0.054506425009501716,0.1962863330091854,y
203.0,0.05286602321520574,0.19931961983965718,y
205.0,0.04951071466537614,0.1978937405535843,y
207.0,0.0523839612881572,0.19362743911808547,y
209.0,0.052935371144722264,0.19418816283576226,y
211.0,0.052934375919960884,0.19568554952381007,y
213.0,0.05244338526145053,0.19829073741877074,y
215.0,0.05346198110048831,0.19845833762576642,y
217.0,0.053576218593553805,0.19433495160382316,y
219.0,0.053764446383145766,0.20013153143095516,y
221.0,0.051653335099192094,0.19787506694295787,y
223.0,0.055055310643533535,0.19632396361303736,y
225.0,0.051965828741751166,0.19543268009362336,y
227.0,0.05353754558732107,0.19688473273364,y
229.0,0.05039909002736081,0.18892897563610736,y
231.0,0.05368762597956179,0.19555089789628397,y
233.0,0.05139820779679983,0.19453572251912926,y
235.0,0.051889913478428216,0.19393068663001037,y
237.0,0.052192072611845504,0.19759786496636292,y
239.0,0.05149484000579639,0.19441038541294037,y
241.0,0.05110936760710459,0.19866324856780831,y
243.0,0.048849292369407056,0.19287143803860998,y
245.0,0.052061161746162925,0.19354969487105916,y
247.0,0.04976774741234264,0.19105499803338616,y
249.0,0.049265190433792794,0.1928102199536466,y
251.0,0.04815520131069724,0.1907596276203109,y
253.0,0.04880402861838041,0.19276582129647607,y
255.0,0.04975820103295407,0.1990683080331719,y
257.0,0.04933801262604488,0.19457007042780003,y
259.0,0.045917888454161844,0.19388248563570146,y
261.0,0.04699353170396858,0.1929929212898051,y
263.0,0.048328079056711507,0.19500948755491637,y
265.0,0.04717614849087149,0.19544805438627652,y
267.0,0.04682516964576134,0.19640068196073127,y
269.0,0.04560553697494998,0.1966267981341334,y
271.0,0.04642937751732825,0.19768434047576164,y
273.0,0.047594668432526493,0.1920333294977187,y
275.0,0.048084843328922676,0.19354123950832094,y
277.0,0.04660581135944383,0.1944376819191012,y
279.0,0.04765687840540898,0.19141437366789021,y
281.0,0.04746585631485081,0.19759304719016518,y
283.0,0.044333440189304706,0.18884057997180562,y
285.0,0.04532121494109585,0.19259184472996807,y
287.0,0.04477532895585333,0.19448557192126356,y
289.0,0.04727014249520256,0.1926256669341664,y
291.0,0.04796279542509778,0.19353029542358438,y
293.0,0.043956867897531164,0.19093507517178893,y
295.0,0.04289359208438427,0.1931616395885882,y
297.0,0.04453663082887808,0.18907207822941793,y
299.0,0.045238656034513644,0.18796589186070034,y
